First_Term_Gpa,Second_Term_Gpa,First_Language,Funding,FastTrack,Coop,Residency,Gender,Previous_Education,Age_Group,Math_Score,English_Grade,First_Year_Persistence
0.0,2.8201755787000775,3,4.0,0,1,1,1.0,1,3,32.6760710553814,10,0.0
3.704545,3.263158,1,2.0,1,1,0,2.0,2,4,32.0,10,1.0
3.586957,3.38,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
2.190476,2.62,1,8.0,0,0,0,2.0,2,7,40.0,10,1.0
1.972222,2.1875,3,2.0,1,0,0,2.0,1,7,32.6760710553814,4,1.0
3.75,3.76087,1,2.0,1,1,0,2.0,2,3,33.0,5,1.0
0.0,2.8201755787000775,4,4.0,1,0,1,2.0,1,2,42.0,8,0.0
3.833333,3.980769,3,4.0,0,0,1,2.0,1,3,32.6760710553814,10,1.0
3.869565,3.909091,1,2.0,1,0,0,1.0,2,4,26.0,9,1.0
2.75,3.0,1,2.0,1,1,0,2.0,1,1,21.0,7,1.0
4.369565,4.5,1,2.0,1,0,0,1.0,2,3,34.0,9,1.0
4.25,4.0,1,2.0,0,1,0,2.0,2,4,32.6760710553814,8,1.0
2.714286,3.027778,1,2.0,1,0,0,1.0,0,4,25.0,9,1.0
2.5,2.4,3,2.0,1,1,0,2.0,1,2,36.0,4,1.0
0.5,2.8201755787000775,1,2.0,1,0,0,1.0,1,1,15.0,10,0.0
2.6,2.619048,3,4.0,0,1,1,1.0,2,3,32.6760710553814,10,1.0
2.725,2.659091,3,4.0,0,1,1,2.0,2,3,32.6760710553814,4,1.0
3.347826,3.18,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
3.21875,2.058824,1,2.0,1,1,0,2.0,1,3,21.0,9,1.0
2.1875,1.5,1,2.0,1,1,0,2.0,1,1,22.0,9,1.0
3.613636,3.157895,1,2.0,1,1,0,2.0,1,2,48.0,9,1.0
2.642857,2.75,1,2.0,1,1,0,1.0,1,1,35.0,9,0.0
1.275,0.42,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
3.411765,3.904762,4,4.0,1,1,1,2.0,1,1,47.0,4,1.0
3.333333,3.673077,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
1.833333,3.3125,1,2.0,1,0,0,2.0,1,1,22.0,9,1.0
0.846154,2.25,4,4.0,1,1,1,2.0,1,2,49.0,4,1.0
3.05,2.547619,3,4.0,0,1,1,1.0,1,3,32.6760710553814,9,1.0
1.095238,2.8201755787000775,1,2.0,1,1,0,2.0,0,3,20.0,7,0.0
2.605263,1.222222,1,2.0,1,0,0,2.0,1,1,30.0,9,1.0
0.0,0.0,1,2.0,1,1,0,2.0,0,2,32.6760710553814,5,0.0
3.48,3.413043,4,4.0,1,1,1,2.0,1,2,42.0,8,1.0
3.166667,2.777778,3,2.0,1,0,0,2.0,2,7,45.0,8,0.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,27.0,9,0.0
3.92,3.942308,3,4.0,0,0,1,2.0,1,4,32.6760710553814,10,1.0
2.659091,2.272727,1,2.0,1,0,0,2.0,2,3,32.6760710553814,5,0.0
2.305556,1.5,1,2.0,1,0,0,1.0,1,1,32.6760710553814,8,1.0
2.92,2.8201755787000775,1,8.0,1,1,0,2.0,0,8,21.0,7,0.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,4,32.6760710553814,9,0.0
2.921053,2.588235,1,2.0,1,0,0,2.0,2,4,28.0,7,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,19.0,9,0.0
3.065217,3.066667,1,2.0,1,1,0,2.0,1,1,22.0,9,1.0
2.333333,1.74,3,4.0,1,1,1,2.0,0,4,37.0,10,0.0
2.21875,2.775,1,2.0,1,0,0,1.0,2,5,19.0,9,1.0
4.130435,3.88,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
3.75,2.910714,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
1.394737,0.631579,3,2.0,1,0,0,2.0,2,2,24.0,4,1.0
3.452381,3.636364,1,2.0,1,1,0,1.0,2,5,39.0,4,1.0
3.5,3.386364,4,4.0,1,1,1,2.0,1,4,49.0,9,1.0
1.645833,0.0,1,2.0,1,0,0,2.0,1,2,42.0,9,0.0
2.325,2.575,3,4.0,1,1,1,2.0,2,3,32.6760710553814,8,1.0
2.522727,0.0,1,2.0,1,1,0,2.0,1,6,39.0,9,0.0
4.2,4.375,1,8.0,1,0,0,2.0,2,7,50.0,8,1.0
0.391304,2.8201755787000775,1,8.0,1,1,0,1.0,0,7,33.0,9,0.0
3.22,1.875,1,2.0,1,1,0,2.0,1,2,35.0,7,1.0
3.26087,3.096154,3,2.0,0,1,0,2.0,2,7,32.6760710553814,8,1.0
2.391304,2.763158,3,4.0,1,1,1,2.0,2,2,13.0,8,1.0
2.956522,1.82,4,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
2.666667,2.52381,4,5.0,1,1,1,2.0,1,1,41.0,4,1.0
4.0,4.333333,1,8.0,1,1,0,2.0,1,5,16.0,9,1.0
0.652174,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,31.0,7,0.0
2.891304,2.846154,3,4.0,0,1,1,2.0,1,3,32.6760710553814,9,1.0
3.25,2.413043,1,2.0,1,1,0,2.0,1,1,32.6760710553814,7,1.0
1.315789,0.0,1,2.0,1,0,0,2.0,1,3,28.0,9,0.0
3.738095,2.8201755787000775,1,2.0,1,1,0,2.0,2,3,21.0,7,1.0
3.675,3.5,1,2.0,0,1,0,1.0,2,3,32.6760710553814,9,1.0
1.869565,2.375,1,2.0,1,0,0,1.0,1,1,23.0,7,1.0
3.357143,3.347826,1,2.0,1,0,0,1.0,2,4,30.0,9,1.0
3.695652,3.952381,3,4.0,1,1,1,2.0,2,2,42.0,8,1.0
1.413043,0.0,4,4.0,1,1,1,2.0,1,1,47.0,10,0.0
4.36,4.074074,1,2.0,0,0,0,1.0,2,4,32.6760710553814,10,1.0
2.020833,2.45,1,2.0,1,0,0,2.0,1,1,18.0,9,1.0
4.021739,4.357143,4,4.0,1,0,1,1.0,1,2,46.0,8,1.0
2.133333,3.205882,1,2.0,1,1,0,1.0,1,1,27.0,9,1.0
